MV167󠁂,#genre#
体面,https://vdse.bdstatic.com//f18bdf41f28b68a1b0177fa5e5cdf8fe.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A29Z%2F-1%2Fhost
像我这样的人,https://vd3.bdstatic.com/mda-ka8qm8710ymkqdry/hd/mda-ka8qm8710ymkqdry.mp4?pd=20&vt=1
sheep张艺兴,https://vdse.bdstatic.com/971347deaddd6fdb5ada6e87e4722ece.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo/hd/mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
凉凉张碧晨杨宗纬,https://vdse.bdstatic.com//56bc61cb4f9d080708a7e74647a1c2b2.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A48%3A39Z%2F-
纸短情长,https://vdse.bdstatic.com//e214194bf6de7f598b9873619b691fa6.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A26%3A53Z%2F-1%2Fhost
一曲相思,https://vdse.bdstatic.com//e547b08ce3afad200eec374f3c4ee450.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A00%3A56Z%2F-1%2Fhost
讲真的,https://vdse.bdstatic.com//9145a29aecbbf594c5b21ab1e6b14d20.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A46%3A15Z%2F-1%2Fhost
往后余生,https://vd3.bdstatic.com/mda-jatub6sb1pzwxfnb/hd/mda-jatub6sb1pzwxfnb.mp4?pd=19&vt=1
盗将行,https://vdse.bdstatic.com//8355cbc6c2fe19c5ad280869218430f5.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T13%3A03%3A13Z%2F-1%2Fhost
不仅仅是喜欢,https://vd3.bdstatic.com/mda-jhjswzf4u7tsujf1/hd/mda-jhjswzf4u7tsujf1.mp4?pd=19&vt=1
下山,https://vdse.bdstatic.com/e2d35750d461a6d524080c7a3c4cb7a4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
你的酒馆对我打了烊陈雪凝,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0/hd/mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
不染,https://vd3.bdstatic.com/mda-jmceuahfwxarnh7v/hd/mda-jmceuahfwxarnh7v.mp4?pd=20&playlist=%5B%22hd%22%2C%22sc%22%5D
左手指月,https://vdse.bdstatic.com//b35227847ccb42d48ea6414d47087ce9.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A26%3A59Z%2F-1%2Fhost
天地无霜,https://vdse.bdstatic.com//bd1f7fcb1263b608c60793c5c7094ce9.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A25%3A13Z%2F-1%2Fhost
思慕郁可唯,https://vdse.bdstatic.com/5ec8d619d2ecb4ff832cfa252a967bb8.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
就算没有如果张杰,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
浮诛张杰,https://vdse.bdstatic.com/1c2dc5580507bc1b0ef507c63b3fc461.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
望赵丽颖张碧晨,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
恋人心,https://vdse.bdstatic.com//e179fea2ba171a7268188a055702229d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A18%3A42Z%2F-1%2Fhost
杀阡陌,https://vdse.bdstatic.com/17014878933308f5eb81b2a9d98783d8.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
一念一年,https://vdse.bdstatic.com/ea4ad861c3816ba29b415da2494706a1.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
余年,https://vdse.bdstatic.com/660c78b56b33dca31497de9c6921c5a6.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
孤芳自赏,https://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
风筝误,https://vdse.bdstatic.com/c331feb0b4730b05d03793ffc024e62a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
我曾,https://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
我愿意平凡的陪在你身旁,https://vdse.bdstatic.com/570e05ef514db00b14c9c10d1aef7f1f.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z
大田后生仔,https://vdse.bdstatic.com/1f5b8de1e52e8ebe8d5493d29bf29981.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
芙蓉雨,https://vdse.bdstatic.com//85593e1127a1389dc49e9b0491814df2.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A58%3A05Z%2F-1%2Fhost
你的答案,https://vdse.bdstatic.com/363480020aaa13240bbe51121d3e2a65.mp4?authorization=bce-auth-v1
二小姐酒梦,http://vd4.bdstatic.com/mda-jisq7k1t5n821tjt/sc/mda-jisq7k1t5n821tjt.mp4
王彩华爱情的骗子我问你,http://vd4.bdstatic.com/mda-jm4h7v1isxwc660u/sc/mda-jm4h7v1isxwc660u.mp4
蔡丽津月圆情,http://vd3.bdstatic.com/mda-jm53zq7k0b0kbxch/sc/mda-jm53zq7k0b0kbxch.mp4
陈小云爱人跟人走,http://vd4.bdstatic.com/mda-jgvqig36bu4rc0ej/sc/mda-jgvqig36bu4rc0ej.mp4
江蕙梦中的情话,http://vd2.bdstatic.com/mda-ji4rwrwg7fijyqkh/mda-ji4rwrwg7fijyqkh.mp4
小凤凤爱情一阵风,http://vd2.bdstatic.com/mda-jjm7vgq1iahz0zpg/mda-jjm7vgq1iahz0zpg.mp4
张秀卿车站,http://vd2.bdstatic.com/mda-jjmnjgiabtvmy13u/sc/mda-jjmnjgiabtvmy13u.mp4
陈淑苹我的伤心谁人知,http://vd3.bdstatic.com/mda-ijjfe3s5z1iyvzgq/sc/mda-ijjfe3s5z1iyvzgq.mp4
陈淑苹离家,http://vd2.bdstatic.com/mda-iftyuk6tjcxrm53p/sc/mda-iftyuk6tjcxrm53p.mp4
陈淑苹黄昏之恋,http://vd4.bdstatic.com/mda-jk0m1rgje4eh01cw/hd/mda-jk0m1rgje4eh01cw.mp4
陈百潭初恋,http://vd4.bdstatic.com/mda-jk22i7yt5vyjbgwt/hd/mda-jk22i7yt5vyjbgwt.mp4
陈小云烧酒话,http://vd2.bdstatic.com/mda-jk132y7nmerfcd1u/mda-jk132y7nmerfcd1u.mp4
翁立友坚持,http://vd2.bdstatic.com/mda-ji4uxxfqu5tgr7c3/mda-ji4uxxfqu5tgr7c3.mp4
翁立友男人伤,http://vd2.bdstatic.com/mda-iigfquy5fy9sspq4/sc/mda-iigfquy5fy9sspq4.mp4
翁立友甲妳惜命命,http://vd2.bdstatic.com/mda-jk2ptewhvn5cee6n/sc/mda-jk2ptewhvn5cee6n.mp4
翁立友限时批,http://vd3.bdstatic.com/mda-iighnnxyc3nfj9zu/sc/mda-iighnnxyc3nfj9zu.mp4
翁立友爱情的陷阱,http://vd3.bdstatic.com/mda-ijgee8tg9n4a95ij/sc/mda-ijgee8tg9n4a95ij.mp4
翁立友人生一出戏,http://vd2.bdstatic.com/mda-ijfeqg4a2em18kat/sc/mda-ijfeqg4a2em18kat.mp4
翁立友妈妈请你不通痛,http://vd3.bdstatic.com/mda-im9gh6d15m05zu9p/sc/mda-im9gh6d15m05zu9p.mp4
翁立友恁姊仔住市内,http://vd3.bdstatic.com/mda-ijfekw4yxergj9ak/sc/mda-ijfekw4yxergj9ak.mp4
翁立友我问天,http://vd4.bdstatic.com/mda-im9gwdckyxiq5ab6/sc/mda-im9gwdckyxiq5ab6.mp4
翁立友我问天,http://vd2.bdstatic.com/mda-ji4scky7w2tb7hnb/sc/mda-ji4scky7w2tb7hnb.mp4
翁立友行棋,http://vd2.bdstatic.com/mda-ji4w8pcxse8taw5b/sc/mda-ji4w8pcxse8taw5b.mp4
翁立友情缘路,http://vd3.bdstatic.com/mda-ijgdxmwrrfv4tsam/sc/mda-ijgdxmwrrfv4tsam.mp4
翁立友前途,http://vd2.bdstatic.com/mda-jijnuvcf8ggs5wte/mda-jijnuvcf8ggs5wte.mp4
翁立友找巢,http://vd2.bdstatic.com/mda-jm5gc09g63p6j10k/sc/mda-jm5gc09g63p6j10k.mp4
翁立友温暖家园,http://vd3.bdstatic.com/mda-igim5cnwnq4xv94f/hd/mda-igim5cnwnq4xv94f.mp4
翁立友表示,http://vd4.bdstatic.com/mda-ijge8r0m6vgx46ms/sc/mda-ijge8r0m6vgx46ms.mp4
翁立友乎我理由,http://vd3.bdstatic.com/mda-jd0bzjvcp1d19b0k/sc/mda-jd0bzjvcp1d19b0k.mp4
翁立友沃澹的相片,http://vd4.bdstatic.com/mda-jefjhd593hvtfjsc/sc/mda-jefjhd593hvtfjsc.mp4
翁立友感恩,http://vd2.bdstatic.com/mda-jdc4v9b9tvrjw4pe/hd/mda-jdc4v9b9tvrjw4pe.mp4
翁立友迷魂香,http://vd1.bdstatic.com/mda-hid0euc4xc7xmum0/sc/mda-hid0euc4xc7xmum0.mp4
翁立友用泪写缘份,http://vd4.bdstatic.com/mda-ijfeqx4zc0gxq5jq/sc/mda-ijfeqx4zc0gxq5jq.mp4
翁立友痴情雨,http://vd1.bdstatic.com/mda-hemzqd1rrbr8q4kw/sc/mda-hemzqd1rrbr8q4kw.mp4
翁立友夜市人生,http://vd1.bdstatic.com/mda-hh0zwjvrwpm4py88/sc/mda-hh0zwjvrwpm4py88.mp4
翁立友思念的情泪,http://vd3.bdstatic.com/mda-hmhng3p0jbskv57p/sc/mda-hmhng3p0jbskv57p.mp4
翁立友阿公的茶,http://vd2.bdstatic.com/mda-ijgqgd9jwz54ray7/sc/mda-ijgqgd9jwz54ray7.mp4
翁立友因为你的爱,http://vd2.bdstatic.com/mda-jk2r3d0w8sqkk59j/mda-jk2r3d0w8sqkk59j.mp4
翁立友送你送到这,http://vd2.bdstatic.com/mda-jm33ts9txcjuaq27/hd/mda-jm33ts9txcjuaq27.mp4
翁立友拼命的坚持,http://vd4.bdstatic.com/mda-jd9ksvdjk0n3qiae/hd/mda-jd9ksvdjk0n3qiae.mp4
翁立友爱过无心,http://vd4.bdstatic.com/mda-ijgqk17gxf3xh2wz/sc/mda-ijgqk17gxf3xh2wz.mp4
翁立友独身仔的生活,http://vd4.bdstatic.com/mda-jdmd7ydrsa0dp6e2/hd/mda-jdmd7ydrsa0dp6e2.mp4
翁立友为爱相逢,http://vd2.bdstatic.com/mda-ijgq79ukweagj0v0/sc/mda-ijgq79ukweagj0v0.mp4
翁立友今生今世,http://vd3.bdstatic.com/mda-ji4sadsbxes30b8h/mda-ji4sadsbxes30b8h.mp4
翁立友探听,http://vd2.bdstatic.com/mda-igmf3i4hied5ar5u/hd/mda-igmf3i4hied5ar5u.mp4
车载DJ《今夜为你醉...》,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
DJ情歌6首,https://vdse.bdstatic.com//c9e449d2db0a3fa5f6a8afafbc43fbdc.mp4
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4

21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4

劲爆DJ串烧,https://vdse.bdstatic.com//01b1f78bb5b009d36ce3f5051e7383c1.mp4


2021年最好听的DJ串烧,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4

《哑巴新娘...》,https://vdse.bdstatic.com//1a3fdd4def6feeef6a49f4c2bfd9fec2.mp4

女生版DJ洗脑神曲,https://vdse.bdstatic.com//6d2f84ad5762c818efd8dc210d8743c6.mp4

一夜火爆i网络DJ舞曲,https://vdse.bdstatic.com//692b9306c06b72d223c9d714f8ebe579.mp4
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4

2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4

2021年6首网络伤感情歌,http://39.165.32.235:88/v1.go2yd.com/video/fcaf341a6038ed4d8dbd50deaf3036c1.mp4_bd.mp4



2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4

2021伤感DJ舞曲,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4

6首DJ情歌,https://vdse.bdstatic.com//e0ad4d203cd7d7ffa943544c8d2ddbd3.mp4

几首比较火的DJ情歌,https://vdse.bdstatic.com//4d7e8fe409b2ba9e08b179de8e146fa3.mp4

精选6首DJ情歌,https://vdse.bdstatic.com//2ead9cf04f5e9e3a99eea79534c3c104.mp4

《爱难求情难断…》,https://vdse.bdstatic.com//0c8ed110c5522e9bd31752ecb999b1ab.mp4

酒吧DJ舞曲,https://vdse.bdstatic.com//5208fb24e1d76b0e81f992e91537f086.mp4


花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4

可可托海的牧羊人DJ,https://vd2.bdstatic.com/mda-ma3jmxytzzyaschq/v2-hknm/hd/mda-ma3jmxytzzyaschq.mp4

如果爱还在DJ,https://vd3.bdstatic.com/mda-mhn25hnyfzqay4ed/default/h264/1629682295384763745/mda-mhn25hnyfzqay4ed.mp4

深情败给时间DJ,https://vd2.bdstatic.com/mda-mhmbmnqp76cvp3pn/hd/cae_h264/1629620634203876882/mda-mhmbmnqp76cvp3pn.mp4

《想你的时候问月亮》《我的快乐就是想你》,https://vd4.bdstatic.com/mda-mhjeewejhygu5naz/480p/h264/1629454717400657493/mda-mhjeewejhygu5naz.mp4

下辈子不做女人DJ,https://vd3.bdstatic.com/mda-mhkbh25n1ryek94e/480p/h264/1629533938127628482/mda-mhkbh25n1ryek94e.mp4

久醉红尘情难了,https://vd3.bdstatic.com/mda-mhk211zkhdbqik9z/hd/cae_h264/1629510057705051760/mda-mhk211zkhdbqik9z.mp4

《夜夜夜漫长》DJ舞曲,https://vd2.bdstatic.com/mda-mefxut4vqkiuq7x1/hd/cae_h264/1621175650240260409/mda-mefxut4vqkiuq7x1.mp4

《情歌里的你》等DJ舞曲,https://vd2.bdstatic.com/mda-mcjvj1tjj3fq02u0/hd/mda-mcjvj1tjj3fq02u0.mp4

《爱的路千万里》《够兄弟》DJ,https://vd4.bdstatic.com/mda-mchcygh89z05548a/hd/cae_h264/1616030541/mda-mchcygh89z05548a.mp4
大风吹,https://vd3.bdstatic.com/mda-mdckpnjqfypsemj1/480p/h264_cae/1620483527421868777/mda-mdckpnjqfypsemj1.mp4
邻家小哥哥—欣宝儿DJ,https://vd2.bdstatic.com/mda-kmmc2zf4whqmxsag/v1-cae/1080p/mda-kmmc2zf4whqmxsag.mp4

光明DJ4K,https://vd4.bdstatic.com/mda-ma7y4ug97hcdf710/v1-cae/1080p/mda-ma7y4ug97hcdf710.mp4
《九儿》舞蹈风暴〈蓝光〉,https://vd2.bdstatic.com/mda-me3ehwkjjfxfa9k7/fhd/cae_h264_nowatermark/1620125052047372759/mda-me3ehwkjjfxfa9k7.mp4
春节歌曲《欢乐中国年》,https://vd3.bdstatic.com/mda-mb9sieviq7kwgjxr/v1-cae/sc/mda-mb9sieviq7kwgjxr.mp4

春节歌曲《红红火火中国年》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/357049e635bb478e8a950d1fb177bc48/1200.m3u8

春节歌曲《过年啦》,https://vd4.bdstatic.com/mda-jatw8415f84260zc/mda-jatw8415f84260zc.mp4

春节歌曲《感到幸福拍拍手》,https://vd3.bdstatic.com/mda-mkherm2uimiwff7n/default/bd265_cae/1637262919242900864/mda-mkherm2uimiwff7n.mp4

春节歌曲《卡路里》,https://vd4.bdstatic.com/mda-kiqy7h6zbr35dkda/mda-kiqy7h6zbr35dkda.mp4

春节歌曲《365个祝福》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bb603985948248daa5ba1f1c95a6726e/1200.m3u8

春节歌曲《虎年2022》,https://vd3.bdstatic.com/mda-mmeh8ypwbsjjr5nf/default/bd265_cae/1639652974651707454/mda-mmeh8ypwbsjjr5nf.mp4

春节歌曲《拜新年》,https://kvideo01.youju.sohu.com/9a04d5b3-54a4-4e1a-b26f-9cbaafa538d31_0_0.mp4?vid=233076432&uid=1640605283621119&plat=17&SOHUSVP=XGqZ1qcDFih347fwf43xdpaMpNyAICucev1zKDuzWJo&pt=5&prod=h5&pg=1&eye=0&cv=1.0.0&qd=680&src=12050001&ca=4&cateCode=323&_c=1&appid=tv&oth=&cd=
歌曲《醉倾城》,https://vd3.bdstatic.com/mda-miq8vtcf8r5g4bkw/sc/bd265_cae/1632570945809484747/mda-miq8vtcf8r5g4bkw.mp4

歌曲《甜甜咸咸》,https://vd4.bdstatic.com/mda-ma3ikksnhxtimd0y/v1-cae/sc/mda-ma3ikksnhxtimd0y.mp4

春节歌曲《感到幸福拍拍手》,https://vd3.bdstatic.com/mda-mkherm2uimiwff7n/default/bd265_cae/1637262919242900864/mda-mkherm2uimiwff7n.mp4

歌曲《最亲的人》,https://vd3.bdstatic.com/mda-me7dby1zxqvbhi0v/sc/bd265_nowatermark/1620544641579292623/mda-me7dby1zxqvbhi0v.mp4

歌曲《万爱千恩》,https://vd4.bdstatic.com/mda-mk12vau4qrqa70cf/sc/cae_h264/1635818818836761382/mda-mk12vau4qrqa70cf.mp4

歌曲《旧梦一场》,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3d468faa797a4d1895662c06c9acbd8d/1200.m3u8

歌曲《我从草原来》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/398373fcd6e641fab62c70c087bf97be/1200.m3u8

歌曲《学猫叫》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4931a3fa1bc645a5836cffc3d1275909/1200.m3u8

歌曲《爱情的力量》,https://vd2.bdstatic.com/mda-jjei5urjb58bg0ce/sc/mda-jjei5urjb58bg0ce.mp4

歌曲《陪你千山万水》,https://vd3.bdstatic.com/mda-mkf3vmuu50rqy3pz/sc/bd265_cae/1637168603137913546/mda-mkf3vmuu50rqy3pz.mp4

歌曲《酒醉的蝴蝶》,https://vd4.bdstatic.com/mda-jhe6qb7zsq85nrp6/sc/mda-jhe6qb7zsq85nrp6.mp4

歌曲《你莫走》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/73ff5ad12c0047ce9cbaef8d5a4ed654/1200.m3u8

歌曲《2035去台湾》,https://vd4.bdstatic.com/mda-mkgb7iib7w560j24/720p/h264/1637135844480192290/mda-mkgb7iib7w560j24.mp4

歌曲《天边的情哥哥》,https://vd3.bdstatic.com/mda-jeip16ukyixea30z/sc/mda-jeip16ukyixea30z.mp4

歌曲《疯疯爱爱》,https://vd3.bdstatic.com/mda-jg7ww6hrmuvtz6wh/sc/mda-jg7ww6hrmuvtz6wh.mp4
歌曲《原香草》,https://vd4.bdstatic.com/mda-jgekh0qyeqjik0tp/v1-cae/sc/mda-jgekh0qyeqjik0tp.mp4

歌曲《天南地北唱中华》,https://vd3.bdstatic.com/mda-mfp7wvadj5mn2ivq/sc/bd265_cae/1624541353964166455/mda-mfp7wvadj5mn2ivq.mp4

歌曲《小康生活恰恰》,https://vd3.bdstatic.com/mda-mc8im5n7713pw6hp/sc/bd265_nowatermark/1615279924/mda-mc8im5n7713pw6hp.mp4

歌曲《亲爱的姑娘》,https://vd2.bdstatic.com/mda-jd9su6zy4ikpn6y1/v1-cae/sc/mda-jd9su6zy4ikpn6y1.mp4

歌曲《一壶老酒》,https://vd3.bdstatic.com/mda-kj34x9x6k97yfnyn/sc/bd265_cae/1638402398931174649/mda-kj34x9x6k97yfnyn.mp4

歌曲《油菜花之恋》,https://vd4.bdstatic.com/mda-jd1gm43h07ysfc6n/sc/mda-jd1gm43h07ysfc6n.mp4

歌曲《爱的世界只有你》,https://vd4.bdstatic.com/mda-jatr1imw8dq6je7v/sc/mda-jatr1imw8dq6je7v.mp4

歌曲《两根筷子》,https://vd3.bdstatic.com/mda-khrgusx02utzypd6/sc/bd265_nowatermark/mda-khrgusx02utzypd6.mp4

歌曲《妈妈我想你》,https://vd4.bdstatic.com/mda-jggrf2wtsdm28iuk/sc/mda-jggrf2wtsdm28iuk.mp4

歌曲《浪子闲话》,https://vd3.bdstatic.com/mda-mkqa5jh6e8dgigza/sc/bd265_cae/1637838005472139142/mda-mkqa5jh6e8dgigza.mp4

歌曲《少年》,https://vd3.bdstatic.com/mda-kgdtp4v4a2wqpq3u/hd/bd265_cae/1638418995039917372/mda-kgdtp4v4a2wqpq3u.mp4

歌曲《伤心的泪》,https://vd3.bdstatic.com/mda-mjm0wcn6q29p8umu/sc/bd265_cae/1634912855839604486/mda-mjm0wcn6q29p8umu.mp4

歌曲《火火中国火火中国时代》,https://vd3.bdstatic.com/mda-kanb2ma5tf3ujtyu/sc/bd265_nowatermark/1607040265/mda-kanb2ma5tf3ujtyu.mp4

歌曲《曾经的恋人》,https://vd3.bdstatic.com/mda-mh36qvdcmv49f0eh/sc/bd265_cae/1628405796907618412/mda-mh36qvdcmv49f0eh.mp4

歌曲《怎么如此冷血》,https://vd4.bdstatic.com/mda-mjhe1qtakbryc5i1/sc/cae_h264_nowatermark/1634623997099955539/mda-mjhe1qtakbryc5i1.mp4

歌曲《今夜想喝醉》,https://vd3.bdstatic.com/mda-mesxbeak3n0t5m4x/sc/bd265_cae/1624357342866253655/mda-mesxbeak3n0t5m4x.mp4

歌曲《兄弟姐妹一家亲》,https://auc.tangdou.com/39D8639C4E4FAC8D9C33DC5901307461-20.mp4

歌曲《千千万万》,https://vd3.bdstatic.com/mda-mm0a243ym7p3i6zs/sc/bd265_cae/1638446679667345844/mda-mm0a243ym7p3i6zs.mp4

歌曲《今天你要嫁给我》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/48a8d5d41dfa4ee5944a6da99465d6b6/1200.m3u8

歌曲《有点甜》,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2f02cc52613e4baa96cab3d66b23d450/1200.m3u8

歌曲《甜蜜日记》,https://vd2.bdstatic.com/mda-jejfz26zdpm1yf49/v1-cae/sc/mda-jejfz26zdpm1yf49.mp4

歌曲《就让我爱你》,http://vd3.bdstatic.com/mda-mm0cpn8tbvmnj0q5/hd/cae_h264/1638379500047378231/mda-mm0cpn8tbvmnj0q5.mp4?pd=19&vt=1

歌曲《最美的中国》,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c21b8098c7ab4eef995323fbf70e66b2/1200.m3u8

歌曲《哥不在当年哥》,http://vdse.bdstatic.com//84b2ed46a31ffe64a8c1253af061df4e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-04T23%3A19%3A32Z%2F-1%2Fhost%2F71df189927ddd602d3f08d19968c458079bd228f0221e586e80f0a0c97b4fcfa

歌曲《眉飞色舞》,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f7177e05f0514571a1b881914222c8c0/1200.m3u8

歌曲《爱情是什么》,https://vd3.bdstatic.com/mda-mmt7p826xdyh1z0b/720p/h264/1640669192000728623/mda-mmt7p826xdyh1z0b.mp4

歌曲《热爱36度的你》,https://vd4.bdstatic.com/mda-mhtq80niwvts96cb/sc/cae_h264/1630195264173566692/mda-mhtq80niwvts96cb.mp4

歌曲《不舍》,https://vd2.bdstatic.com/mda-ji2c4j3ja50uy0xz/sc/mda-ji2c4j3ja50uy0xz.mp4

歌曲《百花香》,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a3845d3c6e6c4ee2bccc492c4f8d05b6/1200.m3u8

歌曲《爱情专属权》,https://vdse.bdstatic.com//cdbcd8449b5efaf46836c367070f635c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-16T21%3A34%3A19Z%2F-1%2Fhost%2F5db7cf7477357d4abd9f5fd8a740142addce9f904012237a59e5fb8033be6fd8

十二美女《爱拼才会赢》,https://vd3.bdstatic.com/mda-kghayvmmz61fnwhu/hd/mda-kghayvmmz61fnwhu.mp4

十二美女《爱是一阵风》,https://vdse.bdstatic.com//e90f13de4e1ce86644530ff6b60bf49c.mp4

冬奥会歌曲《一起向未来》,https://vd2.bdstatic.com/mda-nakeq3d24f65br7f/hd/cae_h264_delogo/1642772892792158520/mda-nakeq3d24f65br7f.mp4
2008
年奥运会歌曲《北京欢迎你》,https://vdse.bdstatic.com//6a3eeefe6f6aad597e7a7347d6fbc2aa.mp4
冬奥会歌曲《与冰雪飞舞》,https://vd3.bdstatic.com/mda-mie5jv4vi79ad2ah/480p/h264/1631678234404998291/mda-mie5jv4vi79ad2ah.mp4

冬奥会歌曲《请到长城来滑雪》,https://vdse.bdstatic.com//bfce61e11607db914ce909092f2cd823.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-01-25T23%3A46%3A17Z%2F-1%2Fhost%2Fbba380dc62e2892de05dff07f2469ee35cc3f8a9834140d82101aa193d094525
高志杰-一分钟一万年,http://em.21dtv.com/songs/60079090.mkv
